2025-12-21 13:05:34,040 | BASE_PAGE | INFO | Opening the url "AppRoute.REGISTRATION"
2025-12-21 13:05:35,499 | INPUT | INFO | Fill input "Email" to value "user.name@gmail.com"
2025-12-21 13:05:35,499 | BASE_ELEMENT | INFO | Getting locator with "data-testid=registration-form-email-input" at index "0"
2025-12-21 13:05:35,558 | INPUT | INFO | Check that input "Email" has a value "user.name@gmail.com"
2025-12-21 13:05:35,558 | BASE_ELEMENT | INFO | Getting locator with "data-testid=registration-form-email-input" at index "0"
2025-12-21 13:05:35,571 | INPUT | INFO | Fill input "Username" to value "username"
2025-12-21 13:05:35,571 | BASE_ELEMENT | INFO | Getting locator with "data-testid=registration-form-username-input" at index "0"
2025-12-21 13:05:35,601 | INPUT | INFO | Check that input "Username" has a value "username"
2025-12-21 13:05:35,602 | BASE_ELEMENT | INFO | Getting locator with "data-testid=registration-form-username-input" at index "0"
2025-12-21 13:05:35,612 | INPUT | INFO | Fill input "Password" to value "password"
2025-12-21 13:05:35,612 | BASE_ELEMENT | INFO | Getting locator with "data-testid=registration-form-password-input" at index "0"
2025-12-21 13:05:35,639 | INPUT | INFO | Check that input "Password" has a value "password"
2025-12-21 13:05:35,639 | BASE_ELEMENT | INFO | Getting locator with "data-testid=registration-form-password-input" at index "0"
2025-12-21 13:05:35,653 | BASE_ELEMENT | INFO | Getting locator with "data-testid=registration-page-registration-button" at index "0"
2025-12-21 13:05:35,653 | BASE_ELEMENT | INFO | Clicking button "Registration"
2025-12-21 13:05:36,030 | BASE_PAGE | INFO | Opening the url "AppRoute.COURSES_CREATE"
2025-12-21 13:05:37,365 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-toolbar-title-text" at index "0"
2025-12-21 13:05:37,366 | BASE_ELEMENT | INFO | Checking that text "Title" is visible
2025-12-21 13:05:37,395 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-toolbar-title-text" at index "0"
2025-12-21 13:05:37,395 | BASE_ELEMENT | INFO | Checking that text "Title" has text "Create course"
2025-12-21 13:05:37,404 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-toolbar-create-course-button" at index "0"
2025-12-21 13:05:37,404 | BASE_ELEMENT | INFO | Checking that button "Create course" is visible
2025-12-21 13:05:37,413 | BUTTON | INFO | Checking that button "Create course" is disabled
2025-12-21 13:05:37,413 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-toolbar-create-course-button" at index "0"
2025-12-21 13:05:37,422 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-preview-image-upload-widget-info-icon" at index "0"
2025-12-21 13:05:37,422 | BASE_ELEMENT | INFO | Checking that icon "Image upload info" is visible
2025-12-21 13:05:37,431 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-preview-image-upload-widget-info-title-text" at index "0"
2025-12-21 13:05:37,431 | BASE_ELEMENT | INFO | Checking that text "Image upload info" is visible
2025-12-21 13:05:37,440 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-preview-image-upload-widget-info-title-text" at index "0"
